people	people_points	faces	face_points	hands	hand_points
1	13	1	70	2	42
1	10	1	70	1	21
2	33	2	140	4	84
2	35	2	140	4	84
1	13	1	70	2	42
1	12	1	70	1	21
2	15	1	70	2	42
2	34	2	140	4	84
2	34	2	140	4	84
24	263	19	1330	26	541
1	12	1	70	2	42
4	57	4	280	8	168
1	13	1	70	2	42
2	22	2	140	3	63
1	13	1	70	2	42
2	21	1	70	2	42
2	33	2	140	4	84
2	26	2	140	2	42
1	14	1	70	2	40
1	12	1	70	2	42
2	31	2	140	4	84
1	15	1	70	2	42
24	230	19	1330	16	336
1	16	1	70	2	42
2	23	2	140	2	42
9	98	6	420	7	147
4	60	4	280	7	147
1	13	1	70	2	42
1	14	1	70	2	42
1	13	1	70	2	42
1	12	1	70	1	21
1	12	1	70	2	42
2	35	2	140	4	84
12	91	9	630	2	42
2	33	2	140	4	84
1	13	1	70	1	21
1	14	1	70	2	42
2	35	2	140	4	84
2	33	2	140	4	84
4	67	4	280	6	126
4	66	4	280	6	126
2	33	2	140	3	63
1	13	1	70	2	42
2	23	2	140	3	63
1	13	1	70	2	42
11	94	8	560	7	147
1	13	1	70	2	42
1	15	1	70	2	42
7	79	6	420	5	105
4	56	4	280	7	147
6	73	6	420	6	126
9	93	6	420	7	147
2	34	2	140	4	84
1	14	1	70	2	42
1	13	1	70	2	42
4	59	4	280	7	147
1	14	1	70	2	42
2	35	2	140	4	84
2	31	2	140	3	63
1	10	1	70	1	21
2	34	2	140	4	84
1	14	1	70	2	42
2	33	2	140	4	84
4	66	4	280	6	126
2	25	2	140	4	84
2	21	2	140	2	42
1	11	1	70	2	42
5	78	5	350	10	210
1	13	1	70	2	42
4	59	4	280	7	147
1	13	1	70	2	42
1	11	1	70	2	42
1	14	1	70	2	42
2	33	2	140	4	84
1	11	1	70	1	21
1	12	1	70	2	22
3	34	2	140	4	84
7	79	7	490	6	126
2	33	2	140	4	84
2	32	2	140	4	84
18	183	16	1120	14	294
2	15	1	70	2	42
2	33	2	140	4	84
2	21	2	140	2	42
2	34	2	140	4	84
1	10	1	70	1	21
2	32	2	140	4	84
5	62	4	280	7	147
2	33	2	140	4	84
7	79	7	490	5	105
1	12	1	70	2	41
2	14	1	70	2	42
12	96	9	617	1	21
2	34	2	140	4	84
8	89	6	420	7	147
1	10	1	70	1	21
2	31	2	140	4	84
2	34	2	140	4	84
2	23	2	140	2	42
1	11	1	70	1	21
2	34	2	140	4	84
2	34	2	140	4	84
1	14	1	70	2	42
2	33	2	140	4	84
1	14	1	70	2	42
4	55	4	280	7	147
1	15	1	70	2	42
1	13	1	70	1	21
7	79	7	490	5	105
2	33	2	140	4	84
4	69	4	280	6	126
1	13	1	70	2	42
2	24	1	70	3	63
1	16	1	70	2	42
2	23	2	140	3	63
1	13	1	70	2	40
2	33	2	140	4	84
2	22	1	70	3	63
2	34	2	140	4	84
2	30	2	140	2	42
5	81	5	350	10	210
1	13	1	70	2	42
1	13	1	70	2	42
1	11	1	70	2	42
2	24	2	140	3	63
3	35	2	140	4	84
7	79	6	420	7	147
2	19	1	70	2	42
1	13	1	70	2	42
2	21	1	70	2	42
2	34	2	140	4	84
4	67	4	280	6	126
3	32	2	140	4	84
8	86	6	420	5	105
2	25	2	140	3	63
2	33	2	140	4	84
2	35	2	140	4	84
14	126	11	755	10	210
1	13	1	70	2	42
16	138	11	758	13	273
1	13	1	70	1	21
1	13	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
2	30	2	140	4	84
4	69	4	280	6	126
8	93	6	420	7	147
1	14	1	70	2	42
2	23	2	140	2	42
2	21	1	70	2	42
8	88	6	420	7	147
5	82	5	350	10	210
3	36	2	140	4	84
2	24	2	140	3	63
1	13	1	70	2	42
1	13	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
1	12	1	70	2	42
4	57	4	280	7	147
3	35	2	140	4	84
2	24	2	140	3	63
2	33	2	140	3	63
1	11	1	70	1	21
4	69	4	280	6	126
1	15	1	70	2	42
2	36	2	140	4	84
2	34	2	140	4	84
1	13	1	70	1	21
1	14	1	70	2	42
2	13	1	70	2	42
2	25	2	140	2	42
7	84	6	420	6	126
2	35	2	140	4	84
1	12	1	70	2	42
2	33	2	140	4	84
3	27	1	70	3	63
4	69	4	280	6	126
2	33	2	140	4	84
1	14	1	70	2	42
4	68	4	280	6	126
2	32	2	140	4	84
4	58	4	280	7	147
2	34	2	140	4	84
2	32	2	140	4	84
2	34	2	140	4	84
1	13	1	70	2	42
1	13	1	70	2	42
1	11	1	70	0	0
1	14	1	70	2	42
1	12	1	70	2	42
2	34	2	140	4	84
6	75	3	210	8	150
8	86	6	420	5	105
11	93	9	620	1	21
2	22	2	140	2	42
1	13	1	70	2	42
1	13	1	70	2	42
2	32	2	140	4	84
1	13	1	70	2	42
1	16	1	70	2	42
1	13	1	70	1	21
1	13	1	70	2	42
2	23	1	70	2	42
2	22	2	140	2	42
1	11	1	70	2	42
2	31	2	140	3	63
2	28	2	140	4	84
2	23	2	140	2	26
1	13	1	70	2	42
4	35	2	140	4	84
2	32	2	140	4	84
1	14	1	70	2	42
1	12	1	70	0	0
5	79	5	350	10	210
3	35	2	140	3	63
9	87	6	420	5	105
2	14	1	70	2	42
4	58	4	280	8	168
2	32	2	140	4	84
2	18	1	70	2	42
1	13	1	70	2	42
2	31	2	140	4	84
2	32	2	140	3	63
1	11	1	70	1	21
2	34	2	140	4	84
1	12	1	70	0	0
4	70	4	280	6	126
1	16	1	70	2	42
8	87	6	420	7	147
2	35	2	140	4	84
1	12	1	70	2	42
1	13	1	70	2	42
2	30	2	140	2	42
1	11	1	70	1	21
0	0	0	0	0	0
1	13	1	70	2	42
4	69	4	280	6	126
4	58	4	280	7	147
1	14	1	70	2	42
2	23	2	140	3	63
2	33	2	140	4	84
1	14	1	70	2	42
2	32	2	140	3	63
1	14	1	70	2	42
4	58	4	280	7	147
8	86	6	420	7	147
2	33	2	140	4	84
2	13	1	70	2	42
4	58	4	280	7	147
9	84	6	420	5	105
9	93	6	420	8	168
1	13	1	70	2	42
4	60	4	280	8	168
2	18	2	140	2	42
2	32	2	140	4	84
2	35	2	140	4	84
1	13	1	70	2	42
1	12	1	70	2	42
1	13	1	70	2	23
2	15	1	70	2	42
1	12	1	70	2	42
7	81	7	490	5	105
2	35	2	140	4	84
7	80	7	490	6	126
2	34	2	140	4	84
1	10	1	70	0	0
2	34	2	140	4	84
1	13	1	70	2	42
2	33	2	140	4	84
2	32	2	140	4	84
1	16	1	70	2	42
1	14	1	70	2	23
5	77	5	350	10	210
2	36	2	140	4	84
2	33	2	140	3	63
17	197	14	980	22	443
2	36	2	140	4	84
2	35	2	140	4	84
2	35	2	140	4	84
1	11	1	70	2	42
7	85	6	420	7	147
1	12	1	70	2	42
1	11	1	70	1	21
1	11	1	70	2	42
1	13	1	70	2	42
14	123	11	763	9	189
2	22	2	140	3	63
2	33	2	140	4	84
1	15	1	70	2	42
4	70	4	280	6	126
2	33	2	140	4	84
8	83	6	420	7	147
2	25	1	70	3	63
4	69	4	280	6	126
2	29	2	140	3	63
1	15	1	70	2	30
2	32	2	140	4	84
1	13	1	70	2	42
5	84	5	350	10	210
2	34	2	140	4	84
1	13	1	70	2	42
4	67	4	280	6	126
8	79	6	420	6	126
2	20	1	70	2	42
1	15	1	70	2	42
8	111	6	420	10	210
1	10	1	70	1	21
2	24	1	70	2	42
2	33	2	140	4	84
1	14	1	70	2	42
4	61	4	280	8	168
2	31	2	140	3	63
2	30	2	140	3	63
1	15	1	70	2	42
2	33	2	140	4	84
2	32	2	140	4	84
2	35	2	140	4	84
1	14	1	70	2	42
4	57	4	280	7	147
2	32	2	140	4	84
1	14	1	70	2	42
1	15	1	70	1	21
1	13	1	70	2	42
2	33	2	140	4	84
3	33	2	140	4	84
5	80	5	350	10	210
8	87	6	420	7	147
1	11	1	70	2	42
2	33	2	140	4	84
2	34	2	140	4	84
2	34	2	140	4	84
1	13	1	70	2	42
4	58	4	280	7	147
2	17	1	70	2	42
4	60	4	280	8	168
1	13	1	70	1	21
2	35	2	140	4	84
2	34	2	140	4	84
2	32	2	140	4	84
7	73	6	420	5	105
1	14	1	70	2	42
2	24	1	70	3	63
1	14	1	70	2	42
1	13	1	70	1	21
2	15	1	70	2	42
2	34	2	140	4	84
1	13	1	70	2	42
1	11	1	70	1	21
2	16	1	70	2	42
6	73	6	420	6	126
8	90	6	420	7	147
2	26	2	140	3	63
11	92	8	560	7	147
2	32	2	140	4	84
1	12	1	70	1	21
2	33	2	140	4	84
2	33	2	140	3	63
3	35	2	140	4	84
4	69	4	280	6	126
8	87	8	560	6	126
3	36	2	140	4	84
1	13	1	70	2	42
2	34	2	140	4	84
2	13	1	70	1	21
2	24	1	70	3	63
1	12	1	70	2	42
2	22	2	140	2	42
1	13	1	70	2	42
2	17	2	140	2	42
4	58	4	280	7	147
1	13	1	70	2	42
7	85	7	490	6	126
5	80	5	350	10	210
8	85	6	420	7	147
2	34	2	140	4	84
7	86	6	420	6	126
1	16	1	70	2	42
4	57	4	280	8	168
2	23	1	70	3	63
15	128	10	695	9	189
2	29	2	140	3	63
3	19	1	70	1	21
1	13	1	70	2	42
1	10	1	70	1	21
2	22	1	70	3	63
1	12	1	70	1	21
2	34	2	140	4	84
4	68	4	280	6	126
1	14	1	70	2	42
2	32	2	140	4	84
1	12	1	70	2	42
1	13	1	70	2	42
12	99	10	694	1	21
2	33	2	140	4	84
8	89	6	420	7	147
2	34	2	140	4	84
2	31	2	140	3	63
3	25	2	140	2	42
1	15	1	70	2	42
4	67	4	280	6	126
9	116	7	469	6	126
4	57	4	280	8	168
2	32	2	140	4	84
1	10	1	70	1	21
4	59	4	280	8	168
5	76	5	350	10	210
2	32	2	140	4	84
1	13	1	70	2	42
1	16	1	70	2	42
2	33	2	140	4	84
1	11	1	70	2	42
2	34	2	140	4	84
8	87	6	420	7	147
2	32	2	140	4	84
2	15	1	70	2	42
5	82	5	350	10	210
4	60	4	280	8	168
2	34	2	140	4	84
2	35	2	140	4	84
1	11	1	70	2	42
2	35	2	140	4	84
1	14	1	70	2	42
2	19	1	70	2	42
1	16	1	70	2	42
1	10	1	70	1	21
4	59	4	280	8	168
10	94	8	560	8	168
1	14	1	70	2	42
10	90	9	630	7	147
4	68	4	280	6	126
8	87	6	420	8	168
1	10	1	70	1	21
2	33	2	140	3	63
2	34	2	140	4	84
1	13	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
1	13	1	70	2	42
2	34	2	140	4	84
9	96	6	420	7	147
1	16	1	70	2	42
4	53	4	280	6	126
8	88	6	420	7	147
2	34	2	140	4	84
2	34	2	140	4	84
1	11	1	70	2	42
7	87	6	420	6	126
2	34	2	140	4	84
2	16	1	70	2	42
8	89	6	420	5	105
8	87	7	490	6	126
1	10	1	70	1	21
2	22	2	140	3	63
4	65	4	280	6	126
1	13	1	70	2	42
2	33	2	140	4	84
9	89	6	420	6	126
1	16	1	70	2	42
2	32	2	140	4	84
1	10	1	70	1	21
1	13	1	70	1	21
16	129	10	695	10	210
1	15	1	70	2	42
2	21	1	70	1	21
8	90	6	420	7	147
13	100	8	560	9	189
2	34	2	140	4	84
1	9	1	70	0	0
9	86	6	420	7	147
2	32	2	140	4	84
7	77	7	490	5	105
1	12	1	70	2	42
2	34	2	140	4	84
2	33	2	140	4	84
2	35	2	140	4	84
8	89	6	420	8	168
2	21	1	70	3	63
4	68	4	280	6	126
2	34	2	140	4	84
3	25	1	70	3	63
1	13	1	70	1	21
17	134	11	756	12	252
2	34	2	140	4	84
14	125	11	762	9	189
1	10	1	70	1	21
2	35	2	140	4	84
8	82	6	420	7	147
4	67	4	280	6	126
8	80	6	420	4	84
2	21	1	70	2	42
1	16	1	70	2	42
2	34	2	140	4	84
5	77	5	350	10	210
1	13	1	70	2	42
2	34	2	140	4	84
2	33	2	140	4	84
1	13	1	70	2	42
2	25	2	140	3	63
1	13	1	70	2	42
3	37	2	140	4	84
1	15	1	70	2	42
1	14	1	70	2	42
3	35	2	140	4	84
8	85	6	420	6	126
2	34	2	140	4	84
2	22	2	140	2	42
1	13	1	70	2	42
4	59	4	280	7	147
2	33	2	140	4	84
2	23	2	140	2	26
1	15	1	70	2	42
2	33	2	140	4	84
2	33	2	140	4	84
1	14	1	70	2	42
1	12	1	70	2	42
9	93	6	420	6	126
2	35	2	140	4	84
2	22	2	140	2	42
1	12	1	70	2	42
2	33	2	140	3	63
4	57	4	280	7	147
1	16	1	70	2	42
7	89	7	490	6	126
8	88	6	420	6	126
1	14	1	70	2	42
1	12	1	70	1	21
1	14	1	70	2	42
2	33	2	140	4	84
1	12	1	70	2	42
2	34	2	140	4	84
1	14	1	70	2	42
1	10	1	70	1	21
4	61	4	280	8	168
1	15	1	70	2	42
8	84	6	420	7	147
2	34	2	140	4	84
1	15	1	70	2	42
28	286	20	1400	25	493
2	30	1	70	3	63
13	100	8	560	10	210
1	11	1	70	2	42
9	92	6	420	8	168
1	10	1	70	1	21
1	13	1	70	1	21
2	33	2	140	4	84
9	90	6	420	8	168
2	22	2	140	3	63
1	11	1	70	1	21
1	11	1	70	2	42
4	68	4	280	6	126
7	86	7	490	6	126
2	14	1	70	2	42
2	32	2	140	3	63
1	11	1	70	1	21
1	16	1	70	2	42
1	14	1	70	2	42
1	11	1	70	2	42
1	13	1	70	2	42
1	14	1	70	2	42
2	33	2	140	4	84
2	16	1	70	2	42
2	16	1	70	2	42
7	81	7	490	5	105
1	14	1	70	2	42
1	14	1	70	2	42
1	14	1	70	2	42
4	59	4	280	8	168
1	14	1	70	2	42
1	15	1	70	2	42
1	12	1	70	2	42
2	33	2	140	4	84
2	31	2	140	4	84
2	16	1	70	2	42
1	13	1	70	2	42
4	67	4	280	6	126
2	31	2	140	4	84
1	14	1	70	2	42
7	83	6	420	6	126
5	80	5	350	10	210
2	34	2	140	4	84
8	90	6	420	7	147
2	34	2	140	4	84
2	33	2	140	3	63
1	11	1	70	1	21
2	33	2	140	4	84
2	23	1	70	2	22
1	11	1	70	2	42
3	34	2	140	3	63
2	33	2	140	4	84
1	15	1	70	2	42
8	88	7	490	6	126
2	22	2	140	2	42
2	35	2	140	4	84
2	17	1	70	2	42
2	22	1	70	2	42
2	35	2	140	4	84
3	22	1	70	2	42
1	13	1	70	2	42
4	69	4	280	6	126
8	86	6	420	7	147
17	180	13	910	21	441
4	58	4	280	8	168
1	9	1	70	1	21
24	234	15	1050	22	446
1	13	1	70	2	42
4	67	4	280	6	126
2	35	2	140	4	84
1	14	1	70	2	42
2	33	2	140	4	84
1	12	1	70	2	42
1	13	1	70	1	21
5	61	4	280	7	147
4	55	4	280	5	105
2	32	2	140	4	84
1	13	1	70	2	33
2	22	1	70	1	21
4	68	4	280	6	126
4	58	4	280	8	168
1	12	1	70	2	42
1	10	1	70	0	0
2	33	2	140	3	63
2	33	2	140	4	84
2	23	2	140	3	63
1	12	1	70	2	42
2	34	2	140	4	84
4	42	2	140	4	84
1	14	1	70	2	42
2	14	1	70	1	21
4	56	3	210	7	147
2	34	2	140	4	84
4	56	4	280	8	168
5	78	5	350	10	210
2	22	1	70	2	42
2	25	2	140	3	63
1	13	1	70	2	42
2	35	2	140	4	84
1	13	1	70	1	21
1	13	1	70	2	42
2	35	2	140	4	84
2	34	2	140	4	84
1	13	1	70	1	21
1	12	1	70	1	21
7	81	6	420	7	147
2	33	2	140	4	84
2	33	2	140	4	84
2	31	2	140	4	84
2	20	1	70	2	42
1	12	1	70	2	42
2	34	2	140	4	84
2	22	2	140	2	42
2	15	1	70	2	42
1	12	1	70	2	42
2	25	2	140	2	42
2	15	1	70	2	35
5	77	5	350	10	210
1	14	1	70	2	42
5	78	5	350	9	189
2	33	2	140	4	84
7	81	7	490	6	126
1	14	1	70	2	42
6	72	6	420	5	105
4	58	4	280	8	168
1	14	1	70	2	42
8	91	6	420	7	147
24	262	19	1330	26	541
7	88	6	420	7	147
4	59	4	280	7	147
2	32	2	140	3	63
2	34	2	140	4	84
1	12	1	70	2	42
2	28	1	70	2	42
1	14	1	70	2	42
1	11	1	70	1	21
1	12	1	70	2	30
1	16	1	70	2	42
1	10	1	70	1	21
2	33	2	140	3	63
2	32	2	140	4	84
1	13	1	70	2	42
2	13	1	70	1	21
2	33	2	140	4	84
1	15	1	70	2	26
1	16	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
12	97	8	560	8	168
1	16	1	70	2	42
1	12	1	70	2	42
1	14	1	70	2	42
1	13	1	70	2	42
2	34	2	140	4	84
2	34	2	140	4	84
2	30	2	140	4	84
5	68	4	280	6	126
2	33	2	140	4	84
1	14	1	70	2	42
5	77	5	350	10	210
2	34	2	140	4	84
1	16	1	70	2	42
1	14	1	70	2	42
25	271	18	1260	26	540
2	34	2	140	4	84
1	14	1	70	2	42
1	14	1	70	2	42
2	35	2	140	4	84
2	18	1	70	1	21
2	33	2	140	4	84
4	69	4	280	6	126
7	86	6	420	6	126
2	32	2	140	4	84
2	21	1	70	3	63
1	14	1	70	2	42
2	24	2	140	3	63
2	34	2	140	4	84
2	33	2	140	4	84
1	13	1	70	1	21
2	33	2	140	4	84
2	34	2	140	3	63
2	33	2	140	4	84
1	11	1	70	2	42
2	15	1	70	2	42
2	34	2	140	4	84
1	13	1	70	2	42
2	34	2	140	4	84
1	13	1	70	2	42
2	33	1	70	4	84
2	35	2	140	4	84
2	15	1	70	2	42
1	10	1	70	1	21
5	80	5	350	10	210
2	33	2	140	4	84
2	34	2	140	4	84
2	19	2	140	2	42
1	14	1	70	2	42
7	88	7	490	6	126
2	35	2	140	4	84
1	12	1	70	2	42
5	78	5	350	10	210
9	90	6	420	7	147
16	157	11	770	19	399
1	13	1	70	2	42
1	15	1	70	2	42
1	11	1	70	2	42
2	33	2	140	4	84
1	14	1	70	2	28
5	59	4	280	7	147
1	12	1	70	2	42
1	16	1	70	2	42
2	32	2	140	4	84
1	12	1	70	1	21
2	21	2	140	2	42
7	79	7	490	5	105
1	14	1	70	1	21
4	57	4	280	7	147
1	13	1	70	1	21
2	34	2	140	4	84
2	34	2	140	4	84
5	78	5	350	10	210
4	60	4	280	8	168
1	10	1	70	1	21
1	11	1	70	1	21
1	13	1	70	1	21
1	13	1	70	2	42
2	33	2	140	4	84
1	14	1	70	2	42
1	13	1	70	2	42
1	15	1	70	2	42
2	22	1	70	3	63
2	28	2	140	4	84
2	23	1	70	2	42
2	31	2	140	3	63
1	13	1	70	2	42
4	59	4	280	8	168
5	76	5	350	10	210
1	12	1	70	2	42
2	16	1	70	2	42
1	12	1	70	2	38
1	13	1	70	1	21
7	88	6	420	7	147
2	31	1	70	3	63
1	15	1	70	2	42
1	9	1	70	0	0
2	23	2	140	2	42
2	25	2	140	3	63
2	25	2	140	3	63
2	30	2	140	4	84
1	10	1	70	1	21
2	34	2	140	4	84
2	33	2	140	4	84
2	31	2	140	3	63
1	12	1	70	2	42
4	58	4	280	8	168
1	14	1	70	2	42
2	34	2	140	4	84
2	26	2	140	3	51
2	17	2	140	2	42
4	69	4	280	6	126
1	10	1	70	1	21
1	13	1	70	2	42
14	125	11	765	10	210
1	8	0	0	0	0
2	35	2	140	4	84
2	35	2	140	4	84
3	35	2	140	4	84
2	23	2	140	2	42
7	81	6	420	6	126
1	14	1	70	2	42
2	25	2	140	2	42
2	17	1	70	1	21
1	14	1	70	2	42
1	10	1	70	1	21
12	109	10	697	2	42
1	13	1	70	2	42
2	21	1	70	2	42
2	36	2	140	4	84
1	15	1	70	2	42
2	33	2	140	4	84
2	34	2	140	4	84
2	35	2	140	4	84
7	81	7	490	6	126
2	33	2	140	4	84
2	22	2	140	2	42
1	12	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
1	13	1	70	1	21
1	13	1	70	2	42
2	34	2	140	4	84
2	34	2	140	4	84
0	0	0	0	0	0
1	14	1	70	2	42
6	78	6	414	5	102
1	13	1	70	2	42
2	30	2	140	4	84
2	34	2	140	4	84
4	66	4	280	6	126
1	16	1	70	2	42
1	15	1	70	2	42
1	14	1	70	2	26
2	32	2	140	4	84
4	67	4	280	6	126
1	11	1	70	1	21
1	13	1	70	2	42
2	24	2	140	3	63
1	12	1	70	1	21
4	59	4	280	8	168
2	35	2	140	4	84
1	14	1	70	2	42
1	13	1	70	2	42
4	68	4	280	6	126
1	12	1	70	2	42
1	16	1	70	2	42
2	34	2	140	4	84
2	34	2	140	4	84
1	13	1	70	1	21
4	52	3	210	7	147
2	35	2	140	4	84
1	12	1	70	2	42
1	12	1	70	2	42
2	33	2	140	4	84
2	16	1	70	2	42
2	31	2	140	4	84
2	26	2	140	3	63
1	13	1	70	2	42
1	13	1	70	2	42
2	15	1	70	2	42
2	32	2	140	3	63
2	33	2	140	4	84
2	30	2	140	3	63
1	12	1	70	1	21
2	34	2	140	4	84
4	69	4	280	6	126
4	58	4	280	8	168
5	78	5	350	10	210
1	14	1	70	2	42
1	13	1	70	2	42
4	30	2	140	2	42
1	15	1	70	2	42
2	34	2	140	4	84
6	61	4	280	7	147
2	23	2	140	2	42
2	33	2	140	4	84
1	13	1	70	2	42
2	34	2	140	4	84
5	75	5	350	10	210
1	11	1	70	2	42
7	81	7	490	6	126
0	0	0	0	0	0
1	17	1	70	2	42
2	21	2	140	1	21
7	81	7	490	6	126
1	12	1	70	2	42
0	0	0	0	0	0
2	32	2	140	3	63
2	33	2	140	4	84
1	10	1	70	1	21
1	16	1	70	2	42
8	86	6	420	6	126
1	12	1	70	2	42
4	60	4	280	8	168
2	34	2	140	4	84
1	12	1	70	2	42
1	14	1	70	2	42
9	97	6	420	7	147
1	11	1	70	2	42
1	13	1	70	2	42
5	78	5	350	10	210
5	78	5	350	10	210
1	14	1	70	2	42
2	35	2	140	4	84
2	19	1	70	2	42
2	35	2	140	4	84
1	13	1	70	2	42
2	34	2	140	4	84
2	33	2	140	4	84
2	22	1	70	3	63
1	13	1	70	1	21
1	13	1	70	2	42
1	14	1	70	2	42
8	87	6	420	6	126
2	35	2	140	4	84
2	35	2	140	4	84
2	23	2	140	3	63
1	12	1	70	2	42
1	14	1	70	2	42
1	13	1	70	2	42
2	33	2	140	4	84
2	31	2	140	4	84
1	15	1	70	2	42
1	8	1	70	0	0
0	0	0	0	0	0
2	23	1	70	3	63
4	71	4	280	7	147
1	13	1	70	2	42
1	14	1	70	2	42
2	35	2	140	4	84
5	77	5	350	10	210
2	33	2	140	4	84
7	81	7	490	6	126
2	35	2	140	4	84
1	14	1	70	2	42
1	10	1	70	1	21
8	91	6	420	6	126
2	34	2	140	4	84
2	23	1	70	3	63
2	33	2	140	4	84
12	99	8	560	9	189
17	175	12	821	15	315
1	13	1	70	1	21
2	34	2	140	3	63
13	93	9	630	2	42
2	35	2	140	4	84
2	32	2	140	3	63
2	31	2	140	4	84
2	33	2	140	4	84
3	34	2	140	4	84
8	85	6	420	6	126
2	33	2	140	4	84
2	33	2	140	4	84
2	33	2	140	4	84
2	34	2	140	4	84
1	15	1	70	2	42
4	59	4	280	7	147
1	15	1	70	2	42
4	55	4	280	8	168
2	22	2	140	3	63
1	14	1	70	2	42
4	69	4	280	6	126
8	88	6	420	6	126
1	13	1	70	2	42
2	33	2	140	4	84
1	13	1	70	2	42
2	35	2	140	4	84
2	25	2	140	3	63
2	33	2	140	4	84
2	32	2	140	3	63
1	14	1	70	2	42
1	13	1	70	2	42
2	31	2	140	4	84
7	84	6	420	7	147
1	13	1	70	2	42
1	14	1	70	2	42
1	10	1	70	1	21
2	33	2	140	4	84
1	14	1	70	2	42
2	32	2	140	3	63
7	81	6	420	6	126
1	14	1	70	2	42
1	11	1	70	1	21
5	76	5	350	10	210
1	15	1	70	2	42
2	20	2	140	2	42
2	34	2	140	4	84
2	23	1	70	3	63
8	84	6	420	7	147
2	32	2	140	3	63
1	15	1	70	2	42
1	14	1	70	2	42
1	11	1	70	1	21
2	34	2	140	4	84
4	57	4	280	8	168
1	11	1	70	1	21
7	78	6	420	5	105
1	15	1	70	2	42
2	31	2	140	4	84
1	11	1	70	1	21
1	12	1	70	2	42
2	34	2	140	4	84
2	33	2	140	4	84
1	13	1	70	2	42
1	14	1	70	2	42
1	11	1	70	1	21
4	60	4	280	8	168
1	13	1	70	2	42
2	32	2	140	3	63
2	31	2	140	3	63
2	30	2	140	4	84
2	34	2	140	4	84
2	34	2	140	4	84
1	12	1	70	2	42
1	13	1	70	2	42
1	12	1	70	2	42
4	54	4	280	6	126
1	11	1	70	2	42
1	18	1	70	2	42
2	34	2	140	4	84
1	13	1	70	2	42
1	13	1	70	2	42
2	25	1	70	2	42
9	98	6	420	7	147
23	261	20	1400	20	420
2	24	1	70	4	84
13	123	11	761	10	210
1	13	1	70	2	42
2	21	2	140	3	63
2	17	1	70	1	21
2	36	2	140	4	84
1	13	1	70	2	42
1	13	1	70	2	42
1	11	1	70	2	42
2	34	2	140	4	84
2	35	2	140	4	84
8	86	6	420	7	147
5	70	4	280	6	126
4	51	4	280	6	126
2	33	2	140	3	63
1	11	1	70	2	42
2	33	2	140	4	84
2	18	1	70	1	21
1	13	1	70	2	42
2	32	2	140	4	84
1	13	1	70	2	42
2	20	1	70	2	42
2	34	2	140	4	84
1	13	1	70	1	21
6	73	6	420	6	126
1	12	1	70	1	21
2	33	2	140	4	84
5	79	5	350	10	210
2	32	2	140	4	84
1	13	1	70	2	42
1	12	1	70	2	42
3	36	2	140	4	84
2	34	2	140	3	63
1	14	1	70	2	42
9	90	6	420	7	147
1	12	1	70	2	42
8	91	6	420	7	147
1	12	1	70	2	42
2	33	2	140	4	84
1	14	1	70	2	42
14	133	11	767	12	252
14	132	11	766	12	252
2	34	2	140	4	84
1	13	1	70	2	42
2	34	2	140	4	84
4	68	4	280	6	126
2	35	2	140	4	84
1	15	1	70	2	42
2	34	2	140	4	84
1	13	1	70	2	42
2	32	2	140	3	63
1	14	1	70	2	42
1	13	1	70	2	42
2	17	1	70	2	42
2	14	1	70	2	42
4	67	4	280	6	126
2	34	2	140	4	84
2	34	2	140	4	84
3	36	2	140	4	84
1	11	1	70	1	21
2	34	2	140	4	84
2	33	2	140	3	63
2	15	1	70	2	42
2	22	2	140	2	42
1	12	1	70	2	42
1	13	1	70	2	30
28	311	25	1750	22	462
15	131	10	693	12	252
1	15	1	70	2	42
4	69	4	280	6	126
1	12	1	70	1	21
4	52	4	280	6	126
1	13	1	70	2	42
2	33	2	140	4	84
8	93	7	490	6	126
2	21	1	70	3	63
5	79	5	350	10	210
0	0	0	0	0	0
2	36	2	140	4	84
4	69	4	280	6	126
2	34	2	140	4	84
1	14	1	70	2	42
1	11	1	70	2	42
7	81	6	420	8	168
2	34	2	140	4	84
2	34	2	140	4	84
1	13	1	70	2	42
1	14	1	70	2	42
2	35	2	140	4	84
1	13	1	70	2	42
1	12	1	70	2	42
2	35	2	140	4	84
2	34	2	140	4	84
2	32	2	140	4	84
4	57	4	280	8	168
2	34	2	140	4	84
3	34	2	140	4	84
2	33	2	140	3	63
1	13	1	70	2	42
8	87	6	420	7	147
7	79	7	490	6	126
3	34	2	140	4	84
1	13	1	70	2	42
1	13	1	70	2	42
8	87	6	420	6	126
1	15	1	70	2	42
1	14	1	70	2	42
2	33	2	140	4	84
2	33	2	140	4	84
9	89	6	420	6	126
1	15	1	70	2	42
4	65	4	280	6	126
2	35	2	140	4	84
2	20	2	140	2	42
25	266	19	1330	27	563
2	33	2	140	4	84
5	75	5	350	10	210
1	9	1	70	1	2
2	34	2	140	4	84
1	13	1	70	2	42
2	35	2	140	4	84
1	14	1	70	2	42
2	35	2	140	4	84
2	33	2	140	3	63
1	12	1	70	2	42
8	86	6	420	9	189
4	56	4	280	6	126
1	12	1	70	2	42
1	12	1	70	2	42
3	35	2	140	4	84
9	111	6	420	8	168
1	10	1	70	1	21
